duration_baseline,s2_q3_baseline,s3_q6_7_baseline,s3_q6_9_baseline,s3_q23_baseline,s3_q1_baseline,s6_q6_baseline,s6f_q3_baseline,forecast_ability_baseline,s6f_q4_baseline,air_worry_baseline,s7_q10_baseline,s7_q12_baseline,s7_q13_baseline,s7_q14_baseline,s7_q16_baseline,outside_total_hrs_baseline,work_total_hrs_baseline,s7_q33_baseline,s9_q4_3_1_baseline,main_news_Geo_baseline,s9_q5_3_7_baseline,s9_q5_3_12_baseline,s9_q5_3_0_baseline,s9_q5_field_count_baseline,s9_q5_4_1_baseline,s9_q7_field_count_baseline,s9_q7_1_1_baseline,s9_q7_3_1_baseline,dem_q1_baseline,dem_q3_baseline,dem_q4_baseline,dem_q5_baseline,dem_q6_baseline,dem_q8_baseline,dem_q9_baseline,dem_q14_baseline,dem_q22_baseline,dem_q24_baseline,dem_q25_baseline,dem_q30_baseline,asset_index_baseline,dem_q31_baseline,dem_q32_baseline,tehsil_n_baseline,epd_treatment_baseline,s3_q11v12_baseline_r_std,s3_q15v16_baseline_r_std,num_sources_known_baseline,high_error,hhid,pref_baseline,pref_endline,wtp_paqi,wtp_epd,wtp_dif,dem_q7_baseline
3166,50,1,0,50,5,better than today,145,0.1384006142616272,80,1,1,4,2,2,2,2,11,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,1,2,1,3,2,Owned,1,1,1,4,5,1.436564326286316,Earnings from trade,2,0,0,0.5258958465495415,-1.303569922385483,2,1,3135,1,1,300,300,0,No formal education
2630,21,0,0,70,4,about the same as today,148,0.3618178963661194,80,0,2,2,2,2,1,11.5,17,1,0,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,0,3,2,Owned,1,0,1,2,5,-0.06621140241622925,Private job with a salary,3,0,1,-1.3513526183488216,-1.303569922385483,3,0,4142,1,0,200,230,-30,Secondary/Matric
3183,45,1,0,30,4,worse than today,160,0.04926963895559311,80,0,3,2,2,2,4,1,11.5,1,0,0,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,0,3,2,Owned,1,1,1,2,3,1.436564326286316,Earnings from trade,3,0,1,0.5258958465495415,-1.303569922385483,2,0,3132,1,0,250,250,0,No formal education
2630,23,0,0,50,4,about the same as today,165,0.5182428956031799,90,0,1,1,2,1,1,11,16,1,0,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,0,3,1,Owned,0,0,0,2,3,-1.5689871311187744,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,2,0,4141,0,0,160,200,-40,Secondary/Matric
2479,32,1,1,50,1,about the same as today,155,0.3032402992248535,100,0,5,1,1,1,1,10.166666984558104,7.833333492279053,0,0,1,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,0,0,1,2,2,-0.8175992965698242,Daily labour,3,0,0,-0.4127283858996401,-0.32880223488740973,3,0,2131,1,1,300,300,0,Secondary/Matric
2228,34,0,0,70,4,better than today,130,0.415620893239975,50,0,4,1,1,1,1,0,9,1,0,0,0,0,1,1,1,1,Facebook,0,head of household,0,1,1,7,4,Owned,1,0,2,2,3,-0.06621140241622925,Earnings from trade,3,0,0,-1.3513526183488216,-1.303569922385483,1,0,1157,1,1,320,320,0,Secondary/Matric
2717,25,0,0,30,5,about the same as today,148,0.3618178963661194,90,0,3,2,2,2,2,13,12,1,0,0,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,0,3,3,Owned,1,0,2,3,4,-0.8175992965698242,Earnings from trade,3,0,1,1.464520078998723,1.6207331401087366,1,0,6147,0,0,210,230,-20,University
3402,23,0,0,60,4,about the same as today,150,0.32571640610694885,70,1,2,2,4,2,2,10,10.5,1,0,0,0,0,1,1,1,1,Facebook,0,head of household,0,1,0,3,2,Owned,1,1,1,3,3,0.685176432132721,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,1,0,3138,0,0,350,350,0,Primary (1-5)
2561,31,0,0,30,4,better than today,145,0.4942035675048828,75,0,3,2,2,1,1,4,15,1,0,0,0,0,1,1,1,2,WhatsApp,0,head of household,0,1,1,4,1,Rented,1,0,1,2,3,-0.06621140241622925,Daily labour,4,0,1,2.4031443114479045,2.5955008276068097,1,0,5172,0,0,210,250,-40,Primary (1-5)
2227,63,1,1,50,2,better than today,90,0.5954298377037048,50,0,7,2,2,2,2,8,6.5,1,0,0,1,0,0,2,1,0,WhatsApp,0,head of household,0,1,1,3,3,Owned,1,0,3,3,3,-0.8175992965698242,Daily labour,3,0,1,-0.4127283858996401,-0.32880223488740973,1,0,1156,1,0,380,380,0,Middle (6-8)
2644,26,0,1,40,5,worse than today,157,0.4446311593055725,70,0,3,1,2,1,1,9.5,15,1,0,1,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,0,3,3,Rented,1,0,1,3,5,-0.06621140241622925,Private job with a salary,3,0,1,-0.4127283858996401,-0.32880223488740973,3,1,4144,0,0,150,190,-40,Secondary/Matric
2813,24,0,0,30,2,better than today,258,1.1249871253967283,75,0,3,2,2,1,2,3,16,1,0,0,1,0,0,1,0,2,WhatsApp,0,son of household head,0,1,1,1,2,Rented,1,0,1,2,2,-0.06621140241622925,Private job with a salary,3,0,0,2.4031443114479045,1.6207331401087366,1,0,5139,0,1,290,250,40,Middle (6-8)
2629,35,0,0,60,5,about the same as today,159,0.4630340933799744,70,0,2,1,1,2,2,9.5,16,1,1,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,3,1,Rented,1,0,1,2,4,-0.06621140241622925,Daily labour,3,0,0,-2.2899768507980034,-0.32880223488740973,1,1,4148,1,1,180,150,30,No formal education
2760,24,0,0,40,5,about the same as today,160,0.4722355604171753,90,0,3,2,2,2,2,12,12,1,0,1,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,0,3,2,Owned,1,0,1,3,3,-0.06621140241622925,Private job with a salary,3,0,0,1.464520078998723,0.6459654526106634,1,0,6149,0,1,249,216,33,Intermediate
2691,35,0,0,40,5,about the same as today,145,0.13001686334609985,70,0,2,2,2,2,2,11,9,1,0,1,0,0,0,1,1,1,Facebook,0,head of household,0,1,1,4,1,Rented,1,0,1,2,3,0.685176432132721,Daily labour,3,0,1,0.5258958465495415,-0.32880223488740973,1,0,6156,1,0,189,203,-14,Primary (1-5)
2561,40,0,0,40,4,about the same as today,165,0.7003005743026733,70,0,2,4,1,2,2,3,15,1,0,0,0,0,1,1,1,2,WhatsApp,0,head of household,0,1,1,4,2,Owned,1,0,1,4,5,-0.8175992965698242,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,1,0,5171,0,1,230,200,30,University
2561,40,0,0,40,5,better than today,160,0.6487763524055481,90,1,1,4,2,2,2,12,10,1,0,1,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,7,1,Owned,1,0,0,2,3,-0.06621140241622925,Daily labour,3,0,0,0.5258958465495415,0.6459654526106634,1,0,6172,0,1,216,200,16,Intermediate
2789,62,0,0,50,4,about the same as today,140,0.2882061302661896,75,1,2,2,1,2,1,8,9.5,1,0,1,0,1,0,1,1,1,WhatsApp,0,head of household,0,1,0,3,2,Owned,1,0,1,2,4,-0.06621140241622925,Other,3,0,1,0.5258958465495415,0.6459654526106634,2,1,5146,0,0,220,260,-40,Middle (6-8)
2632,40,0,1,50,4,worse than today,270,1.2238236665725708,90,0,0,2,1,1,1,1.5,16,1,1,0,0,0,1,1,1,0,WhatsApp,0,son of household head,1,1,1,2,1,Owned,1,0,0,2,3,-0.8175992965698242,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,2,0,4136,1,1,170,150,20,Primary (1-5)
2623,29,0,1,50,4,worse than today,148,0.3618178963661194,80,0,1,1,2,1,1,9,16,1,0,1,0,0,1,1,1,1,Facebook,1,son of household head,1,2,1,1,1,Owned,0,0,0,2,5,-1.5689871311187744,Daily labour,3,0,1,-0.4127283858996401,-1.303569922385483,2,0,4147,1,0,230,260,-30,No formal education
2844,35,0,0,40,2,about the same as today,167,0.5366458892822266,90,0,4,1,4,2,2,2.8333334922790527,14.666666030883787,1,0,0,0,1,0,1,1,2,WhatsApp,0,head of household,0,1,1,3,1,Rented,1,0,0,1,2,-0.06621140241622925,Daily labour,3,0,1,1.464520078998723,1.6207331401087366,1,0,5150,0,0,210,250,-40,Primary (1-5)
2573,35,0,0,50,5,about the same as today,160,0.6487763524055481,80,1,2,4,2,2,2,9,16,1,0,1,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,3,1,Owned,1,0,1,2,2,-0.06621140241622925,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,1,0,6174,0,0,225,253,-28,Middle (6-8)
2808,50,1,1,50,1,about the same as today,155,0.8721691370010376,100,0,7,1,1,1,1,13.5,8.5,0,0,1,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,2,Owned,0,1,1,4,3,-0.06621140241622925,Daily labour,3,1,1,-0.4127283858996401,-0.32880223488740973,3,0,2140,1,0,150,150,0,Secondary/Matric
2726,45,0,0,50,5,better than today,160,0.4722355604171753,90,1,3,2,2,2,2,9,8,1,0,1,0,0,0,1,1,2,WhatsApp,0,son of household head,1,1,1,5,2,Owned,1,0,2,3,4,-0.8175992965698242,Current government job,3,0,0,0.5258958465495415,0.6459654526106634,1,0,6146,0,1,218,200,18,Secondary/Matric
2310,23,0,0,100,4,better than today,120,0.4494212865829468,80,0,7,1,1,1,1,0,9,1,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,1,1,1,2,3,2.939340114593506,Daily labour,2,1,1,-0.4127283858996401,-2.278337609883556,1,0,1133,1,0,50,50,0,Middle (6-8)
2595,46,0,0,50,2,better than today,167,0.7209103107452393,80,1,3,2,2,2,2,11.5,14.5,1,0,0,0,0,1,1,1,2,WhatsApp,0,head of household,0,1,1,1,2,Rented,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,1,0,5175,0,0,220,270,-50,Primary (1-5)
2351,35,0,0,50,2,about the same as today,135,0.6305989623069763,60,0,5,2,2,2,2,7.5,7,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,2,1,Owned,1,0,1,1,2,-0.06621140241622925,Daily labour,3,1,1,-0.4127283858996401,-0.32880223488740973,1,0,1132,1,0,350,350,0,No formal education
3348,25,1,0,70,5,about the same as today,160,0.2807641625404358,90,1,1,4,2,2,1,10.5,11,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,1,1,1,3,2,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,1,-1.3513526183488216,-1.303569922385483,2,0,3136,1,0,200,200,0,Primary (1-5)
2542,60,0,0,50,2,about the same as today,150,0.1086902841925621,60,0,3,2,4,4,2,0.5,6,1,0,0,1,0,0,2,1,0,WhatsApp,0,head of household,1,1,1,2,2,Owned,1,1,2,3,5,1.436564326286316,Earnings from trade,3,0,1,-0.4127283858996401,-1.303569922385483,1,0,1151,1,0,300,300,0,No formal education
2658,35,1,1,100,4,better than today,150,0.1086902841925621,100,1,0,4,2,2,1,12,9.5,0,0,1,0,0,0,2,0,1,Facebook,1,head of household,0,1,0,3,1,Owned,1,0,1,2,3,1.436564326286316,Earnings from trade,3,0,1,-0.4127283858996401,-0.32880223488740973,3,0,2126,1,0,300,300,0,Postgraduate
2494,40,0,0,80,4,better than today,130,0.22753159701824188,50,0,7,1,2,1,1,2,8,1,0,0,0,1,0,1,1,1,Facebook,0,head of household,1,1,1,5,3,Rented,1,0,3,3,4,0.685176432132721,Earnings from trade,3,0,1,-0.4127283858996401,-1.303569922385483,1,0,1152,1,0,100,100,0,Intermediate
2772,65,0,0,50,5,about the same as today,235,0.903476059436798,80,1,3,4,2,2,2,7,7,1,0,1,1,0,0,1,1,0,WhatsApp,0,head of household,1,1,1,3,2,Owned,1,0,2,3,3,-0.8175992965698242,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,1,0,6092,0,0,212,231,-19,Intermediate
2405,40,0,0,80,4,better than today,120,0.460573136806488,80,0,5,2,2,1,2,10,9,1,0,0,1,0,0,2,1,0,WhatsApp,0,head of household,0,1,1,2,1,Rented,1,0,1,2,2,-0.06621140241622925,Daily labour,3,0,0,-0.4127283858996401,-1.303569922385483,1,0,1158,1,1,390,390,0,Middle (6-8)
2272,48,1,1,90,4,better than today,135,0.6305989623069763,60,0,7,1,1,1,1,0.5,8.5,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,1,1,Owned,1,1,1,2,4,2.1879522800445557,Private job with a salary,3,1,0,-1.3513526183488216,-3.2531052973816292,1,0,1140,1,1,150,150,0,Secondary/Matric
3402,21,1,0,50,4,about the same as today,155,0.3032402992248535,90,1,3,2,4,2,2,2.5,11,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,3,2,Owned,1,1,1,3,3,0.685176432132721,Earnings from trade,3,0,0,-1.3513526183488216,-0.32880223488740973,2,0,3140,0,1,200,200,0,Secondary/Matric
2899,48,0,1,50,4,worse than today,285,1.3194303512573242,80,0,1,1,1,1,2,3,13,1,1,1,0,0,0,1,1,1,WhatsApp,1,head of household,0,1,0,3,1,Owned,1,0,0,2,4,-0.8175992965698242,Earnings from trade,4,0,1,0.5258958465495415,0.6459654526106634,2,0,4025,1,0,170,200,-30,No formal education
3212,22,1,0,70,4,better than today,150,0.8117765784263611,85,1,1,4,4,4,1,1,11,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,1,2,1,3,1,Owned,1,1,1,2,4,0.685176432132721,Earnings from trade,3,1,0,0.5258958465495415,1.6207331401087366,2,0,3150,0,1,200,200,0,Middle (6-8)
2552,57,0,0,50,4,about the same as today,285,1.3194303512573242,80,1,3,4,4,2,2,6,11,1,1,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,4,3,Owned,1,0,2,3,5,-1.5689871311187744,Earnings from trade,3,0,0,-0.4127283858996401,1.6207331401087366,1,0,6026,0,1,218,200,18,Primary (1-5)
2466,25,0,0,30,4,worse than today,285,1.3194303512573242,75,0,4,1,1,1,1,16,16.5,1,0,0,0,0,1,1,1,1,WhatsApp,0,head of household,0,1,1,3,1,Owned,1,0,1,3,3,0.685176432132721,Daily labour,3,0,0,1.464520078998723,0.6459654526106634,1,0,5024,0,1,260,210,50,Primary (1-5)
2694,30,1,1,50,1,about the same as today,155,0.8721691370010376,100,0,3,1,1,2,1,12,9.5,0,0,1,1,1,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,1,Rented,0,0,1,2,3,-0.8175992965698242,Earnings from trade,3,1,1,-0.4127283858996401,-0.32880223488740973,3,0,2141,1,0,100,100,0,Secondary/Matric
2929,45,0,0,70,2,about the same as today,145,0.7513840794563293,80,0,1,5,4,2,1,1,11,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,3,1,Owned,1,1,1,3,4,0.685176432132721,Earnings from trade,3,1,1,0.5258958465495415,0.6459654526106634,2,0,3143,0,0,250,250,0,Middle (6-8)
2752,25,0,0,20,5,about the same as today,150,0.8117765784263611,80,0,2,2,2,2,2,11,9,1,0,1,0,1,0,1,1,2,WhatsApp,0,head of household,0,1,1,1,2,Owned,1,1,2,5,6,2.939340114593506,Private job with a salary,2,0,1,2.4031443114479045,1.6207331401087366,1,0,6161,0,0,210,236,-26,University
2929,35,0,0,30,4,worse than today,160,0.932561695575714,90,1,2,2,5,4,4,1.6666667461395264,11.666666984558104,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,2,2,Owned,1,1,1,3,4,0.685176432132721,Earnings from trade,2,1,0,-0.4127283858996401,-1.303569922385483,2,0,3142,1,1,150,150,0,Secondary/Matric
2637,41,0,0,50,4,worse than today,310,1.5228891372680664,90,0,2,1,2,1,2,1,13,1,0,1,0,0,0,1,1,0,WhatsApp,0,son of household head,1,1,1,4,1,Owned,1,0,1,2,4,-0.06621140241622925,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,3,0,4026,0,1,150,130,20,Secondary/Matric
2464,25,0,0,0,2,about the same as today,290,1.3601220846176147,80,0,3,2,2,1,1,4,15.5,1,0,0,0,1,0,2,0,2,WhatsApp,0,son of household head,0,1,1,1,4,Owned,1,0,3,5,6,-1.5689871311187744,Earnings from trade,3,0,1,1.464520078998723,1.6207331401087366,2,0,5025,0,0,200,230,-30,Secondary/Matric
2683,35,1,0,50,1,better than today,160,0.932561695575714,100,0,6,1,2,2,2,11,7.5,0,0,1,1,1,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,0,0,1,2,2,-0.8175992965698242,Daily labour,3,1,0,-0.4127283858996401,-0.32880223488740973,2,0,2143,1,1,300,300,0,Middle (6-8)
3210,50,1,0,50,4,about the same as today,160,0.932561695575714,90,1,2,4,4,4,2,1,13,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,1,1,1,1,3,Owned,1,1,1,3,4,0.685176432132721,Earnings from trade,3,1,0,-1.3513526183488216,0.6459654526106634,2,0,3146,1,1,350,350,0,Primary (1-5)
2756,42,0,0,40,5,about the same as today,160,0.4722355604171753,90,0,4,2,2,2,2,11,9,1,0,0,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,5,1,Owned,1,0,1,3,3,-0.06621140241622925,Daily labour,3,0,0,0.5258958465495415,0.6459654526106634,1,1,6150,0,1,219,200,19,No formal education
2406,19,0,0,100,2,better than today,110,0.32863616943359375,60,0,7,1,1,2,1,5.5,5.5,1,0,0,0,0,1,1,1,1,Facebook,1,head of household,0,1,0,3,1,Owned,1,1,1,2,4,3.690727949142456,Private job with a salary,2,1,0,-1.3513526183488216,-1.303569922385483,1,0,1136,1,1,350,350,0,Intermediate
2678,42,1,0,50,1,about the same as today,155,0.8721691370010376,100,0,5,1,1,1,2,10,8.5,0,0,1,0,1,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,2,Owned,0,0,1,3,3,-0.8175992965698242,Earnings from trade,4,1,1,-0.4127283858996401,-0.32880223488740973,2,0,2144,1,0,275,275,0,Secondary/Matric
2616,40,0,0,50,4,worse than today,242,0.9601753354072572,80,0,2,4,2,1,1,3.8333334922790527,14.166667938232422,1,0,0,0,1,0,1,1,2,WhatsApp,0,son of household head,1,2,1,2,1,Owned,1,1,1,2,3,0.685176432132721,Private job with a salary,3,0,0,0.5258958465495415,0.6459654526106634,1,0,5093,0,1,250,220,30,Secondary/Matric
2776,58,0,1,50,5,worse than today,290,1.3601220846176147,75,0,2,1,1,2,1,3,13,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,1,5,Owned,1,0,3,3,6,-0.8175992965698242,Earnings from trade,3,0,1,-1.3513526183488216,-0.32880223488740973,2,0,4024,1,0,180,220,-40,Primary (1-5)
2613,30,0,1,40,2,about the same as today,240,0.943975567817688,85,0,4,2,2,2,2,2,13.5,1,1,0,0,0,0,1,0,2,WhatsApp,0,head of household,0,1,0,3,1,Owned,1,0,1,2,3,-0.06621140241622925,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,2,0,5092,0,0,250,285,-35,University
2468,43,1,1,50,1,about the same as today,150,0.32571640610694885,100,0,3,1,1,1,1,9,8,0,0,1,1,1,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned someone else,0,0,1,2,2,-1.5689871311187744,Current government job,3,0,0,-0.4127283858996401,-0.32880223488740973,3,0,2134,1,1,100,100,0,Intermediate
2760,24,0,1,50,1,about the same as today,155,0.8721691370010376,100,0,3,1,1,1,1,13.5,8.5,0,0,1,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,1,0,1,2,4,-0.06621140241622925,Daily labour,3,1,0,-0.4127283858996401,-0.32880223488740973,2,0,2137,1,1,300,300,0,Middle (6-8)
2546,52,0,0,50,4,about the same as today,137,0.6547559499740601,75,0,4,2,2,2,2,3.5,14,1,0,0,0,0,0,1,1,1,WhatsApp,0,head of household,0,1,1,3,3,Owned,1,1,2,5,5,1.436564326286316,Current government job,3,0,1,0.5258958465495415,0.6459654526106634,1,1,5165,0,0,250,290,-40,Primary (1-5)
2497,36,0,0,30,4,worse than today,305,1.482197403907776,70,1,1,2,4,2,1,8,12,1,0,1,0,0,1,1,1,0,WhatsApp,0,son of household head,1,1,1,2,1,Owned,1,0,2,2,2,-0.8175992965698242,Daily labour,3,0,0,0.5258958465495415,0.6459654526106634,1,1,6025,0,1,200,186,14,Primary (1-5)
2615,62,0,0,50,4,better than today,255,1.065474033355713,75,1,3,4,2,2,1,2,14.5,1,0,1,0,0,1,1,1,1,WhatsApp,0,head of household,1,1,0,3,1,Owned,1,0,1,3,4,0.685176432132721,Other,3,0,0,0.5258958465495415,0.6459654526106634,1,0,5094,0,1,270,240,30,Intermediate
2816,49,1,1,50,1,about the same as today,154,0.8600906729698181,100,0,5,1,1,1,1,12,8.5,0,0,1,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,2,Owned,0,0,1,4,3,-0.8175992965698242,Current government job,3,1,1,-0.4127283858996401,-0.32880223488740973,3,0,2136,1,0,285,285,0,Secondary/Matric
2636,45,0,0,50,4,worse than today,165,0.5182428956031799,80,0,1,1,1,1,1,8,16,1,1,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,1,0,1,2,4,-0.06621140241622925,Current government job,3,0,1,0.5258958465495415,0.6459654526106634,3,0,4143,0,0,150,170,-20,Intermediate
2629,42,0,0,50,5,worse than today,152,0.3986237943172455,80,0,1,1,2,2,2,9,15,1,1,0,0,0,1,1,1,0,WhatsApp,0,son of household head,1,1,1,2,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,0,0.5258958465495415,-1.303569922385483,2,1,4150,1,1,230,180,50,Middle (6-8)
2463,45,1,1,50,1,worse than today,155,0.3032402992248535,100,0,7,2,1,1,1,12,9.5,0,0,0,0,0,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,1,Rented,1,0,1,2,1,0.685176432132721,Daily labour,4,0,0,-0.4127283858996401,-0.32880223488740973,3,1,2135,1,1,140,140,0,Middle (6-8)
2595,61,0,0,50,5,about the same as today,150,0.8117765784263611,90,1,2,2,2,2,2,10,10,1,0,0,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,1,1,Owned,1,1,1,3,4,1.436564326286316,Private job with a salary,3,0,1,-1.3513526183488216,-0.32880223488740973,1,0,6165,1,0,200,225,-25,Secondary/Matric
2616,29,0,0,40,2,about the same as today,255,1.065474033355713,85,0,3,2,2,1,2,4,13.5,1,0,1,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,1,1,Rented,1,0,0,2,2,-0.8175992965698242,Daily labour,3,0,0,1.464520078998723,1.6207331401087366,1,0,5096,0,1,235,200,35,Intermediate
3210,35,1,0,50,5,about the same as today,158,0.9084047079086304,80,1,2,5,4,4,1,11,11,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,1,1,1,5,1,Owned,1,0,1,2,4,-0.06621140241622925,Daily labour,3,1,0,0.5258958465495415,-0.32880223488740973,2,1,3148,0,1,380,380,0,Intermediate
2645,50,1,1,50,1,about the same as today,160,0.932561695575714,100,0,3,1,2,1,1,10,9,0,0,1,0,1,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,0,0,1,2,2,-0.8175992965698242,Earnings from trade,3,1,1,-0.4127283858996401,-0.32880223488740973,3,0,2145,1,0,380,380,0,No formal education
3211,45,1,0,40,4,worse than today,155,0.8721691370010376,80,0,4,2,2,2,1,1.5,10.5,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,1,1,0,3,2,Owned,1,1,1,3,4,0.685176432132721,Current government job,2,1,0,-1.3513526183488216,1.6207331401087366,3,0,3147,0,1,200,200,0,Intermediate
2826,42,0,0,50,4,worse than today,168,0.5458473563194275,80,0,3,2,2,1,2,4,13.5,1,0,0,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,0,3,2,Owned,1,0,0,1,2,-0.06621140241622925,Daily labour,4,0,0,0.5258958465495415,0.6459654526106634,1,0,5147,0,1,210,180,30,Primary (1-5)
2338,50,0,0,70,4,about the same as today,145,0.7513840794563293,70,0,6,2,2,1,2,9,9,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,2,Owned,1,1,0,0,3,2.1879522800445557,Daily labour,3,1,1,-0.4127283858996401,-3.2531052973816292,1,0,1137,1,0,200,200,0,Secondary/Matric
2688,35,0,1,50,1,about the same as today,150,0.8117765784263611,100,0,4,1,1,2,1,11.5,9.5,0,0,1,0,1,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,1,Rented,1,0,1,2,3,0.685176432132721,Earnings from trade,3,1,1,-0.4127283858996401,-0.32880223488740973,2,0,2142,1,0,130,130,0,Intermediate
2746,47,0,0,50,5,about the same as today,155,0.8721691370010376,80,0,1,2,2,2,2,13,11,1,0,1,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,1,1,Owned,1,1,2,4,4,0.685176432132721,Private job with a salary,3,0,0,0.5258958465495415,0.6459654526106634,1,0,6162,0,1,242,224,18,Primary (1-5)
3403,42,1,0,30,5,about the same as today,158,0.28975462913513184,90,1,1,5,4,2,4,1.5,11.5,1,0,0,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,1,2,Rented,1,0,1,2,4,-0.06621140241622925,Private job with a salary,2,0,1,0.5258958465495415,-1.303569922385483,2,1,3139,1,0,150,150,0,No formal education
2333,28,0,0,100,4,better than today,120,0.4494212865829468,50,0,7,2,1,1,1,0,9,1,0,0,0,0,0,1,1,1,Facebook,1,head of household,0,1,0,3,3,Owned,1,1,1,2,5,2.1879522800445557,Earnings from trade,2,1,1,-1.3513526183488216,-3.2531052973816292,3,0,1139,1,0,270,270,0,University
2812,59,1,1,50,1,about the same as today,150,0.8117765784263611,100,0,7,1,1,1,1,13,8.5,0,0,1,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,1,Rented,1,0,1,2,3,-0.06621140241622925,Earnings from trade,3,1,1,-0.4127283858996401,-0.32880223488740973,3,1,2138,1,0,270,270,0,Secondary/Matric
2744,25,0,0,20,5,about the same as today,245,0.984475076198578,70,0,2,2,2,2,2,11,11,1,0,1,1,0,0,1,1,2,WhatsApp,0,son of household head,1,1,1,2,2,Owned,1,0,2,4,5,-0.8175992965698242,Private job with a salary,3,0,0,2.4031443114479045,1.6207331401087366,1,0,6093,0,1,205,186,19,University
2502,44,0,0,100,4,better than today,100,0.40579354763031006,70,0,7,1,1,1,1,4,8,1,0,0,0,1,0,2,1,2,Facebook,0,head of household,0,1,1,1,2,Owned,1,1,2,3,4,1.436564326286316,Earnings from trade,2,0,0,-1.3513526183488216,-2.278337609883556,2,0,1154,1,1,320,320,0,University
2715,48,0,0,30,5,about the same as today,230,0.862976610660553,70,1,2,2,2,2,2,9,8,1,0,0,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,4,1,Rented,1,0,2,2,4,-0.06621140241622925,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,1,0,6094,0,0,200,238,-38,Intermediate
2702,27,0,0,40,5,about the same as today,250,1.0249745845794678,80,1,2,2,2,2,2,11,10,1,0,1,0,0,0,1,1,2,WhatsApp,0,son of household head,1,2,1,1,3,Owned,1,0,2,3,4,-0.8175992965698242,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,2,0,6095,0,1,255,219,36,Intermediate
2599,50,0,1,50,4,worse than today,159,0.4630340933799744,90,0,1,1,2,2,1,11.5,15,1,1,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,2,Owned,0,0,1,2,3,-0.8175992965698242,Daily labour,3,0,0,-0.4127283858996401,0.6459654526106634,2,0,4145,0,1,200,160,40,Primary (1-5)
